t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
28.102944,9.6970,0.6500,3.6960,1123.57,move_early
28.142899,39.9550,0.5910,2.5770,1124.06,move_early
28.154081,11.1820,0.5850,2.5640,1125.04,move_early
28.165542,11.4610,0.8000,2.5180,1125.77,move_early
28.185243,19.7010,0.6110,3.2280,1126.49,move_early
28.199429,14.1860,0.6640,2.5250,1127.21,move_early
28.214423,14.9940,0.5810,2.5240,1127.93,move_early
28.225358,10.9350,0.5360,2.5250,1128.53,move_early
28.239672,14.3140,0.5930,3.5130,1128.96,move_early
28.249963,10.2910,0.5410,2.5150,1129.53,move_early
28.261657,11.6940,0.5440,2.5410,1129.95,move_early
28.271222,9.5650,0.5180,2.5530,1130.42,move_early
28.283966,12.7440,0.5170,3.7810,1130.80,move_early
28.306951,22.9850,0.5050,2.5590,1131.30,move_early
28.319023,12.0720,0.5830,2.5240,1131.80,move_early
28.329169,10.1460,0.5510,2.5400,1132.30,move_early
28.352187,23.0180,0.5510,2.5230,1132.80,move_early
28.361399,9.2120,0.5280,2.8690,1133.37,move_early
28.370713,9.3140,0.5870,2.5380,1133.89,move_early
28.380069,9.3560,0.5100,2.5800,1134.41,move_early
28.390428,10.3590,0.5220,2.5310,1134.91,move_early
28.424682,34.2540,0.5250,2.5280,1135.41,move_early
28.456815,32.1330,0.5640,2.5590,1136.27,move_early
28.466967,10.1520,0.6020,3.7170,1137.57,move_early
28.479014,12.0470,0.6680,3.6450,1138.24,move_early
28.490435,11.4210,0.6190,3.8130,1138.90,move_early
28.504291,13.8560,0.6210,2.5390,1139.56,move_early
28.522106,17.8150,0.5840,2.5340,1140.11,move_early
28.556474,34.3680,0.5210,2.5410,1140.78,move_early
28.566719,10.2450,0.4980,2.5870,1141.54,move_early
28.576439,9.7200,0.5260,3.6460,1142.26,move_early
28.585930,9.4910,0.5070,4.1910,1142.93,move_early
28.624804,38.8740,0.5650,2.5510,1143.38,move_early
28.640220,15.4160,0.4940,2.5800,1144.27,move_early
28.654315,14.0950,0.5370,2.5470,1144.99,move_early
28.664811,10.4960,0.5410,3.6880,1145.71,move_early
28.675272,10.4610,0.4970,3.8390,1146.38,move_early
28.687312,12.0400,0.5230,3.7910,1146.95,move_early
28.706037,18.7250,0.4730,2.5610,1147.43,move_early
28.715648,9.6110,0.5180,2.5320,1148.10,move_early
28.724519,8.8710,0.5350,2.5460,1148.57,move_early
28.735032,10.5130,0.4880,2.5510,1148.92,move_early
28.743951,8.9190,0.4920,2.5740,1149.34,move_early
28.777093,33.1420,0.4710,2.5480,1149.70,move_early
28.809074,31.9810,0.4990,2.5740,1150.36,move_early
28.818093,9.0190,0.5090,2.5440,1151.64,move_early
28.828593,10.5000,0.5190,2.5620,1152.31,move_early
28.841177,12.5840,0.5030,2.5430,1152.98,move_early
28.872688,31.5110,0.5100,5.3180,1153.59,move_early
28.904784,32.0960,0.4910,2.5650,1154.26,move_early
28.916262,11.4780,0.5660,2.5380,1155.48,move_early
28.930724,14.4620,0.6850,2.5670,1156.26,move_early
28.941064,10.3400,0.4560,2.5400,1157.03,move_early
28.953817,12.7530,0.5050,2.5480,1157.58,move_early
28.967170,13.3530,0.4890,2.5490,1158.10,move_early
28.985578,18.4080,0.5210,4.7740,1158.63,move_early
29.007536,21.9580,0.4880,2.5730,1159.29,move_early
29.018485,10.9490,0.6030,4.1840,1159.96,move_early
29.032181,13.6960,0.6790,2.7670,1160.63,move_early
29.052882,20.7010,0.5190,4.8260,1161.25,move_early
29.063084,10.2020,0.6800,4.5490,1161.92,move_early
29.072318,9.2340,0.6280,4.7970,1162.48,move_early
29.081740,9.4220,0.5650,3.1200,1162.84,move_early
29.092660,10.9200,0.5560,2.7900,1163.22,move_early
29.112273,19.6130,0.6480,4.8270,1163.65,move_early
29.124699,12.4260,0.5640,2.7920,1164.24,move_early
29.162590,37.8910,0.7300,2.7640,1164.82,move_early
29.181887,19.2970,0.5880,3.0870,1165.79,move_early
29.197057,15.1700,0.6440,2.7970,1166.56,move_early
29.209330,12.2730,0.6000,4.0520,1167.17,move_early
29.220062,10.7320,0.5450,2.5850,1167.76,move_early
29.230567,10.5050,0.7200,2.5910,1168.35,move_early
29.239711,9.1440,0.5360,4.2290,1168.67,move_early
29.254199,14.4880,0.5320,2.5950,1169.25,move_early
29.265944,11.7450,0.5120,3.8310,1169.83,move_early
29.299222,33.2780,0.7060,4.4100,1170.42,move_early
29.311896,12.6740,0.5320,2.5830,1171.27,move_early
29.323003,11.1070,0.6760,2.5630,1171.86,move_early
29.337845,14.8420,0.4800,3.1730,1172.46,move_early
29.378469,40.6240,0.4440,2.6140,1173.05,move_early
29.397280,18.8110,0.6570,4.4070,1174.42,move_early
29.415507,18.2270,0.6070,3.8180,1175.26,move_early
29.428146,12.6390,2.5400,2.6120,1175.92,move_early
29.440325,12.1790,0.5520,3.1900,1176.59,move_early
29.454183,13.8580,0.9540,4.4550,1177.26,move_early
29.467124,12.9410,0.6280,2.6120,1177.92,move_early
29.476439,9.3150,0.5780,2.6180,1178.59,move_early
29.490511,14.0720,0.5060,2.6220,1179.00,move_early
29.510535,20.0240,0.5340,3.8420,1179.58,move_early
29.520940,10.4050,0.6980,4.4530,1180.25,move_early
29.529985,9.0450,0.6980,5.5660,1180.78,move_early
29.563136,33.1510,0.4970,2.8980,1181.14,move_early
29.606877,43.7410,0.4850,2.6020,1181.81,move_early
29.623664,16.7870,0.6550,2.5790,1183.91,move_early
29.632820,9.1560,0.7110,2.5990,1184.67,move_early
29.648217,15.3970,0.6000,4.4690,1184.92,move_early
29.659488,11.2710,0.4740,2.5360,1185.54,move_early
29.672775,13.2870,0.5690,2.5590,1185.99,move_early
29.687281,14.5060,0.5050,3.1760,1186.44,move_early
29.700365,13.0840,4.0010,2.5690,1186.88,move_early
29.713736,13.3710,0.5640,3.1480,1187.33,move_early
29.746152,32.4160,0.5110,4.3910,1187.87,move_early
29.765295,19.1430,0.5870,4.4200,1189.13,move_early
29.778801,13.5060,0.5750,4.8980,1189.91,move_early
29.794792,15.9910,0.6300,2.5460,1190.58,move_early
29.807221,12.4290,0.6350,2.5400,1191.24,move_early
29.820110,12.8890,0.5260,2.5640,1191.91,move_early
29.851224,31.1140,0.5000,2.5370,1192.58,move_early
29.866633,15.4090,0.5270,2.5340,1193.35,move_early
29.885084,18.4510,0.7050,3.8170,1194.13,move_early
29.898715,13.6310,1.4390,4.5300,1194.91,move_early
29.916227,17.5120,0.5260,3.8220,1195.67,move_early
29.934793,18.5660,0.5520,2.5800,1196.43,move_early
29.945668,10.8750,0.6130,3.1360,1197.20,move_early
29.966681,21.0130,0.6080,3.8030,1197.78,move_early
29.981589,14.9080,0.6450,2.5270,1198.53,move_early
29.990729,9.1400,0.6460,2.8990,1199.22,move_early
30.001973,11.2440,0.5430,3.6050,1199.57,move_early
30.012326,10.3530,0.4880,3.8020,1200.04,move_early
30.046933,34.6070,0.5460,2.5820,1200.44,move_early
30.065938,19.0050,0.5270,4.3940,1201.22,move_early
30.076624,10.6860,0.6940,4.4300,1201.94,move_early
30.089615,12.9910,0.6270,2.5860,1202.61,move_early
30.101765,12.1500,0.5930,3.2000,1203.22,move_early
30.132917,31.1520,0.5750,4.4040,1203.83,move_early
30.147954,15.0370,0.5610,3.8170,1204.60,move_early
30.160586,12.6320,0.5410,2.8610,1205.27,move_early
30.172105,11.5190,0.5500,2.5430,1205.94,move_early
30.184251,12.1460,0.5950,2.8680,1206.55,move_early
30.194070,9.8190,0.5360,3.8090,1207.16,move_early
30.203991,9.9210,0.6400,2.5840,1207.71,move_early
30.215199,11.2080,0.5300,4.4200,1208.00,move_early
30.224304,9.1050,0.5500,2.5880,1208.55,move_early
30.235464,11.1600,0.5130,4.1720,1208.91,move_early
30.245582,10.1180,0.4930,2.5380,1209.36,move_early
30.254562,8.9800,0.4720,2.5490,1209.77,move_early
30.268598,14.0360,0.5010,2.5400,1210.14,move_early
30.284823,16.2250,0.5450,3.7020,1210.67,move_early
30.296797,11.9740,0.7040,2.5340,1211.33,move_early
30.307272,10.4750,0.5320,4.0020,1211.81,move_early
30.333932,26.6600,0.5220,2.5630,1212.24,move_early
30.351983,18.0510,0.5400,2.5390,1212.76,move_early
30.370458,18.4750,1.0440,2.5470,1213.64,move_early
30.382755,12.2970,4.5270,2.5620,1214.15,move_early
30.394379,11.6240,0.6690,2.5770,1214.67,move_early
30.409615,15.2360,0.6350,2.5450,1215.19,move_early
30.422501,12.8860,0.6190,2.5530,1215.70,move_early
30.457164,34.6630,0.5290,2.5500,1216.22,move_early
30.468519,11.3550,0.5330,3.7920,1217.57,move_early
30.479013,10.4940,0.5190,2.5590,1218.23,move_early
30.489319,10.3060,0.5370,2.5820,1218.90,move_early
30.527738,38.4190,0.5370,5.4770,1219.53,move_early
30.543393,15.6550,0.5400,2.5870,1220.39,move_early
30.555051,11.6580,0.5740,2.5550,1221.05,move_early
30.563743,8.6920,0.5150,2.5860,1221.72,move_early
30.577429,13.6860,0.5290,3.3540,1222.39,move_early
30.588016,10.5870,0.5360,2.5510,1223.05,move_early
30.619061,31.0450,0.6690,2.5570,1223.47,move_early
30.638306,19.2450,0.5730,2.5690,1224.19,move_early
30.648143,9.8370,0.6890,2.5500,1224.91,move_early
30.659612,11.4690,0.5760,3.7400,1225.58,move_early
30.678066,18.4540,0.5650,2.5830,1226.25,move_early
30.688133,10.0670,0.5330,2.5660,1226.91,move_early
30.702197,14.0640,0.5470,2.5540,1227.48,move_early
30.711836,9.6390,0.8290,3.7000,1228.03,move_early
30.732192,20.3560,0.5750,2.5640,1228.42,move_early
30.743294,11.1020,0.6770,2.5810,1229.04,move_early
30.754415,11.1210,0.8620,2.5650,1229.65,move_early
30.766624,12.2090,0.9410,4.6480,1230.15,move_early
30.779578,12.9540,0.7390,2.5800,1230.63,move_early
30.812013,32.4350,0.6620,2.5610,1231.15,move_early
30.828839,16.8260,0.6520,2.5550,1231.81,move_early
30.844025,15.1860,0.8300,3.6400,1232.47,move_early
30.854841,10.8160,0.7420,3.6830,1233.06,move_early
30.864963,10.1220,0.6860,2.5740,1233.62,move_early
30.876513,11.5500,0.6060,4.3700,1234.00,move_early
30.888881,12.3680,0.6390,2.5740,1234.55,move_early
30.908669,19.7880,0.6460,2.5550,1235.09,move_early
30.923800,15.1310,0.6570,4.3150,1235.64,move_early
30.937406,13.6060,0.6460,2.5550,1236.23,move_early
30.948407,11.0010,0.5330,4.5190,1236.78,move_early
30.963990,15.5830,0.6580,2.5930,1237.33,move_early
30.976285,12.2950,0.5420,2.5840,1237.89,move_early
30.988362,12.0770,0.6380,2.5970,1238.44,move_early
30.998132,9.7700,0.5720,2.5930,1239.00,move_early
31.029157,31.0250,0.5150,2.5650,1239.55,move_early
31.043878,14.7210,0.5530,2.5870,1240.45,move_early
31.054637,10.7590,0.6190,2.5620,1241.04,move_early
31.087840,33.2030,0.5540,3.6640,1241.62,move_early
31.103700,15.8600,0.6740,3.8080,1242.81,move_early
31.113883,10.1830,0.6760,2.5970,1243.48,move_early
31.129515,15.6320,0.5560,3.8070,1244.15,move_early
31.144222,14.7070,0.5950,2.5650,1244.81,move_early
31.158466,14.2440,0.6250,2.6050,1245.48,move_early
31.202069,43.6030,0.5280,2.5730,1246.15,move_early
31.214174,12.1050,0.6380,2.5450,1247.40,move_early
31.228965,14.7910,0.7720,3.7790,1248.18,move_early
31.242573,13.6080,0.6790,2.5200,1248.94,move_early
31.253329,10.7560,0.5590,2.5250,1249.65,move_early
31.266854,13.5250,0.5720,4.7030,1250.08,move_early
31.325530,58.6760,0.5150,2.5160,1250.62,move_early
31.340954,15.4240,0.5080,2.5140,1252.66,move_early
31.353885,12.9310,0.7880,2.5240,1253.33,move_early
31.365816,11.9310,0.5740,4.6540,1254.00,move_early
31.376596,10.7800,0.6770,3.7660,1254.24,move_early
31.402161,25.5650,0.5390,3.6880,1254.91,move_early
31.413300,11.1390,0.5990,2.5250,1255.58,move_early
31.430002,16.7020,0.5180,2.5320,1256.24,move_early
31.441599,11.5970,0.6490,2.5200,1256.91,move_early
31.453838,12.2390,0.5990,2.7560,1257.58,move_early
31.467432,13.5940,0.7490,2.5460,1258.10,move_early
31.489534,22.1020,0.5670,2.5300,1258.65,move_early
31.500385,10.8510,0.5890,2.5210,1259.22,move_early
31.536364,35.9790,0.5820,2.5190,1259.79,move_early
31.554299,17.9350,0.5220,2.5220,1260.73,move_early
31.564639,10.3400,0.5320,2.5360,1261.46,move_early
31.579240,14.6010,0.5840,2.5420,1262.12,move_early
31.592336,13.0960,2.7120,2.5420,1262.79,move_early
31.605845,13.5090,0.5810,2.5220,1263.46,move_early
31.619290,13.4450,0.8590,2.5110,1264.12,move_early
31.633188,13.8980,0.7890,2.5040,1264.79,move_early
31.644363,11.1750,0.8210,2.5130,1265.29,move_early
31.655262,10.8990,0.7020,2.5270,1265.77,move_early
31.667393,12.1310,0.7500,2.5350,1266.16,move_early
31.682994,15.6010,0.5030,2.5170,1266.67,move_early
31.696375,13.3810,0.7160,4.7110,1267.20,move_early
31.738047,41.6720,0.8240,3.3580,1267.73,move_early
31.759705,21.6580,0.7250,2.5050,1268.91,move_early
31.777031,17.3260,1.0270,3.4980,1269.71,move_early
31.787831,10.8000,0.7830,3.6270,1270.38,move_early
31.798440,10.6090,0.6270,2.5450,1271.05,move_early
31.808575,10.1350,0.6080,2.5130,1271.71,move_early
31.820157,11.5820,0.5720,2.5520,1272.30,move_early
31.864703,44.5460,0.5260,2.5270,1272.76,move_early
31.876771,12.0680,0.5840,2.5160,1273.91,move_early
31.892429,15.6580,0.8360,2.5200,1274.58,move_early
31.907312,14.8830,0.9050,2.5140,1275.25,move_early
31.919754,12.4420,0.6010,2.5190,1275.91,move_early
31.936134,16.3800,0.6190,2.5230,1276.58,move_early
31.946001,9.8670,0.5580,2.5100,1277.25,move_early
31.961787,15.7860,0.5660,3.6410,1277.80,move_early
31.971573,9.7860,0.5210,2.5300,1278.43,move_early
31.982632,11.0590,0.5880,2.5360,1278.81,move_early
31.994149,11.5170,0.5350,2.5640,1279.26,move_early
32.012313,18.1640,0.5660,2.5300,1279.71,move_early
32.048673,36.3600,0.5220,2.8090,1280.32,move_early
32.062239,13.5660,0.5370,2.8250,1281.27,move_early
32.073846,11.6070,0.8180,2.8050,1281.94,move_early
32.086733,12.8870,0.7240,2.8400,1282.58,move_early
32.098047,11.3140,0.6760,2.8400,1283.20,move_early
32.131006,32.9590,0.6220,2.8220,1283.81,move_early
32.150824,19.8180,0.5830,4.0970,1284.53,move_early
32.166748,15.9240,0.6170,3.4990,1285.33,move_early
32.181551,14.8030,0.5860,2.8350,1286.01,move_early
32.190829,9.2780,1.7820,2.8400,1286.68,move_early
32.201046,10.2170,0.6060,2.7980,1287.34,move_early
32.212966,11.9200,0.5250,2.8420,1287.99,move_early
32.226126,13.1600,0.5320,2.8740,1288.46,move_early
32.249227,23.1010,0.5470,2.8600,1289.00,move_early
32.260089,10.8620,0.6120,2.8670,1289.67,move_early
32.269204,9.1150,0.6930,2.8440,1290.34,move_early
32.278989,9.7850,0.5510,4.0920,1290.72,move_early
32.298010,19.0210,0.5250,2.8800,1291.10,move_early
32.307775,9.7650,0.5970,2.8530,1291.66,move_early
32.346240,38.4650,0.5690,4.7490,1292.22,move_early
32.363286,17.0460,0.5070,2.8470,1293.13,move_early
32.373367,10.0810,0.5430,2.8450,1293.81,move_early
32.382835,9.4680,0.5410,2.8490,1294.39,move_early
32.392202,9.3670,0.4980,2.9040,1294.94,move_early
32.425062,32.8600,0.5190,2.8790,1295.33,move_early
32.440046,14.9840,0.5210,2.8560,1296.28,move_early
32.449859,9.8130,0.5400,2.8530,1296.95,move_early
32.459742,9.8830,0.5100,2.8590,1297.62,move_early
32.468664,8.9220,0.4800,2.8740,1298.28,move_early
32.501575,32.9110,0.4940,4.0880,1298.70,move_early
32.526457,24.8820,0.5970,4.7520,1299.37,move_early
32.544813,18.3560,0.7060,2.8670,1300.67,move_early
32.561063,16.2500,0.7580,2.8660,1301.44,move_early
32.574386,13.3230,3.8300,2.8860,1302.21,move_early
32.583388,9.0020,2.5430,4.1510,1302.93,move_early
32.594988,11.6000,0.5300,2.8570,1303.28,move_early
32.604752,9.7640,0.5150,2.9000,1303.75,move_early
32.616269,11.5170,0.5440,2.8880,1304.13,move_early
32.632275,16.0060,0.5490,2.9130,1304.59,move_early
32.653336,21.0610,0.5420,2.8860,1305.09,move_early
32.664679,11.3430,0.6860,5.3840,1305.59,move_early
32.674094,9.4150,0.7280,2.8930,1306.09,move_early
32.686070,11.9760,0.6120,4.1320,1306.58,move_early
32.703467,17.3970,0.6010,2.9170,1307.08,move_early
32.714316,10.8490,0.5560,2.8990,1307.58,move_early
32.723608,9.2920,0.7180,4.6660,1308.08,move_early
32.737381,13.7730,0.5440,2.9040,1308.57,move_early
32.754771,17.3900,0.5140,2.9240,1309.07,move_early
32.770195,15.4240,0.5810,4.6140,1309.57,move_early
32.786563,16.3680,0.5560,2.8780,1310.08,move_early
32.801180,14.6170,0.5480,5.4120,1310.86,move_early
32.812086,10.9060,3.5920,2.7480,1311.33,move_early
32.834584,22.4980,0.6010,2.7560,1311.85,move_early
32.846111,11.5270,0.5040,2.7810,1312.68,move_early
32.855497,9.3860,0.5990,5.8060,1313.35,move_early
32.889794,34.2970,0.5300,2.7730,1314.02,move_early
32.899543,9.7490,0.4630,2.7840,1314.87,move_early
32.933331,33.7880,0.5370,2.7440,1315.54,move_early
32.953069,19.7380,0.5310,2.7550,1316.63,move_early
32.969672,16.6030,0.5520,2.7480,1317.42,move_early
33.005961,36.2890,0.6500,2.7480,1318.19,move_early
33.017818,11.8570,0.6660,4.0150,1319.57,move_early
33.032074,14.2560,0.9140,2.7430,1320.46,move_early
33.043602,11.5280,0.5970,2.7380,1321.24,move_early
33.055510,11.9080,0.5960,3.9430,1321.69,move_early
33.066158,10.6480,0.5630,2.7600,1322.16,move_early
33.104549,38.3910,0.5460,2.7940,1322.59,move_early
33.120707,16.1580,0.5540,2.7400,1323.50,move_early
33.134002,13.2950,0.5810,3.6710,1324.17,move_early
33.144255,10.2530,0.5490,2.7380,1324.83,move_early
33.161108,16.8530,0.4920,2.7440,1325.50,move_early
33.171066,9.9580,0.4750,2.7520,1326.23,move_early
33.195871,24.8050,0.5150,4.0440,1326.79,move_early
33.223968,28.0970,0.4890,3.0640,1327.46,move_early
33.236303,12.3350,0.4900,2.7420,1328.25,move_early
33.248732,12.4290,0.5920,2.7300,1328.97,move_early
33.258319,9.5870,0.5450,4.5520,1329.64,move_early
33.269508,11.1890,0.5350,2.7460,1330.28,move_early
33.307149,37.6410,0.5260,2.7460,1330.73,move_early
33.340612,33.4630,0.5450,2.7370,1331.59,move_early
33.355792,15.1800,0.7620,2.7520,1332.91,move_early
33.365677,9.8850,0.5370,2.7700,1333.63,move_early
33.383412,17.7350,0.6300,2.7500,1334.30,move_early
33.401305,17.8930,0.5800,3.9320,1335.02,move_early
33.410362,9.0570,3.5390,2.7410,1335.69,move_early
33.419582,9.2200,0.5220,2.7450,1336.35,move_early
33.429689,10.1070,0.5000,2.7820,1336.73,move_early
33.441602,11.9130,0.5160,2.7400,1337.13,move_early
33.450811,9.2090,0.5090,2.7390,1337.61,move_early
33.464771,13.9600,0.5730,2.7410,1337.97,move_early
33.474956,10.1850,0.5110,2.7380,1338.42,move_early
33.485841,10.8850,0.5220,3.9470,1338.86,move_early
33.497883,12.0420,0.6170,4.0110,1339.31,move_early
33.516943,19.0600,0.5070,2.7360,1339.75,move_early
33.528990,12.0470,0.5200,2.7420,1340.19,move_early
33.543606,14.6160,0.5500,4.0430,1340.64,move_early
33.561845,18.2390,0.5400,2.7820,1341.08,move_early
33.620640,58.7950,0.8490,4.0230,1341.76,move_early
33.660150,39.5100,0.6490,2.7450,1344.46,move_early
33.673993,13.8430,0.7450,2.6790,1346.12,move_early
33.696662,22.6690,2.5620,4.9130,1346.67,move_early
33.706757,10.0950,1.0380,2.7090,1347.48,move_early
33.740940,34.1830,0.4940,2.6850,1348.00,move_early
33.754820,13.8800,0.5660,3.0280,1348.93,move_early
33.774381,19.5610,0.7520,2.6650,1350.00,move_early
33.784980,10.5990,4.7350,2.6730,1350.80,move_early
33.796910,11.9300,0.5810,4.7230,1351.34,move_early
33.806682,9.7720,0.5110,2.6800,1351.82,move_early
33.825463,18.7810,0.5690,2.6700,1352.20,move_early
33.837766,12.3030,0.5130,3.0790,1352.87,move_early
33.851785,14.0190,0.5140,2.6710,1353.45,move_early
33.879227,27.4420,0.5150,4.4650,1354.01,move_early
33.898217,18.9900,0.6140,2.6730,1354.68,move_early
33.907404,9.1870,0.7570,2.6880,1355.35,move_early
33.929962,22.5580,0.5580,2.6830,1356.01,move_early
33.945213,15.2510,0.4800,3.9260,1356.68,move_early
33.960482,15.2690,0.5360,3.8430,1357.35,move_early
33.993926,33.4440,0.4870,2.7120,1358.01,move_early
34.003120,9.1940,0.5030,2.6770,1359.03,move_early
34.024009,20.8890,0.5030,2.6690,1359.70,move_early
34.054658,30.6490,0.5460,2.6910,1360.37,move_early
34.065128,10.4700,0.5160,2.6780,1361.47,move_early
34.074446,9.3180,0.5450,3.3900,1362.19,move_early
34.084537,10.0910,0.5540,2.7120,1362.86,move_early
34.094633,10.0960,0.5650,3.9430,1363.33,move_early
34.104731,10.0980,0.7340,2.6970,1363.73,move_early
34.114354,9.6230,0.5470,3.9410,1364.14,move_early
34.135269,20.9150,0.5380,3.7360,1364.52,move_early
34.148607,13.3380,0.5470,2.6860,1364.97,move_early
34.161315,12.7080,1.0160,5.5580,1365.41,move_early
34.172378,11.0630,0.5720,2.7270,1365.86,move_early
34.184767,12.3890,0.6300,2.7210,1366.30,move_early
34.195444,10.6770,0.5520,5.0090,1366.75,move_early
34.210248,14.8040,0.5420,3.7070,1367.19,move_early
34.227061,16.8130,0.5390,2.5650,1367.71,move_early
34.240829,13.7680,0.5610,2.5530,1368.37,move_early
34.253061,12.2320,0.6470,3.7440,1368.91,move_early
34.267168,14.1070,0.5340,3.7690,1369.41,move_early
34.285090,17.9220,0.5350,2.5740,1369.97,move_early
34.299883,14.7930,0.5850,2.5550,1370.70,move_early
34.309046,9.1630,0.6760,2.8480,1371.37,move_early
34.326399,17.3530,0.5000,2.5610,1372.04,move_early
34.335693,9.2940,0.5620,2.5520,1372.70,move_early
34.344835,9.1420,0.5760,3.1500,1373.37,move_early
34.377094,32.2590,0.5380,3.7420,1373.74,move_early
34.414462,37.3680,0.5530,3.7740,1374.37,move_early
34.426052,11.5900,0.5900,2.8330,1375.86,move_early
34.445492,19.4400,0.5710,3.7830,1376.53,move_early
34.454902,9.4100,0.4750,2.5570,1377.20,move_early
34.464993,10.0910,0.5880,2.5390,1377.86,move_early
34.476431,11.4380,0.5500,2.5720,1378.53,move_early
34.488418,11.9870,0.5410,3.1520,1379.02,move_early
34.497776,9.3580,0.5270,2.5410,1379.48,move_early
34.507730,9.9540,0.5220,2.5640,1379.85,move_early
34.518611,10.8810,0.5310,3.7960,1380.25,move_early
34.535053,16.4420,0.4990,3.0570,1380.69,move_early
34.545045,9.9920,0.5330,3.8080,1381.33,move_early
34.557291,12.2460,0.5970,3.1570,1381.76,move_early
34.567601,10.3100,0.6160,3.5690,1382.26,move_early
34.579194,11.5930,0.8310,2.5800,1382.67,move_early
34.617170,37.9760,0.6840,4.3800,1383.13,move_early
34.662386,45.2160,0.7400,2.5540,1384.02,move_early
34.679378,16.9920,0.9320,3.1670,1386.00,move_early
34.694679,15.3010,0.8270,2.5770,1386.82,move_early
34.708058,13.3790,0.7050,3.3630,1387.71,move_early
34.721711,13.6530,0.6870,3.9910,1388.29,move_early
34.731979,10.2680,0.6960,4.4530,1388.84,move_early
34.745648,13.6690,0.7290,3.4210,1389.23,move_early
34.761008,15.3600,0.5460,2.5740,1389.78,move_early
34.770915,9.9070,0.5790,2.5600,1390.38,move_early
34.780000,9.0850,0.4950,3.7820,1390.78,move_early
34.814075,34.0750,0.5120,3.3870,1391.15,move_early
34.846719,32.6440,0.5750,2.6070,1391.85,move_early
34.858021,11.3020,0.5800,2.5820,1393.16,move_early
34.868470,10.4490,0.6770,3.0860,1393.83,move_early
34.880073,11.6030,0.5290,3.7760,1394.50,move_early
34.914003,33.9300,0.5120,2.8090,1395.16,move_early
34.925375,11.3720,0.6320,4.2450,1395.84,move_early
34.935601,10.2260,0.5700,5.4680,1396.51,move_early
34.953998,18.3970,0.4670,2.5560,1397.18,move_early
34.975344,21.3460,0.5320,4.2110,1397.84,move_early
34.984522,9.1780,0.5870,2.5750,1398.51,move_early
35.019276,34.7540,0.5300,2.5570,1399.18,move_early
35.029352,10.0760,0.5180,4.2820,1400.05,move_early
35.065265,35.9130,0.5560,4.2150,1400.78,move_early
35.087375,22.1100,0.6260,2.5610,1401.90,move_early
35.099513,12.1380,0.6190,3.7530,1402.80,move_early
35.111175,11.6620,0.7660,3.7610,1403.64,move_early
35.122564,11.3890,0.6030,2.5620,1404.40,move_early
35.132118,9.5540,0.5310,2.9610,1404.85,move_early
35.151614,19.4960,0.5060,3.7830,1405.24,move_early
35.161119,9.5050,0.7050,2.8000,1405.91,move_early
35.171826,10.7070,0.6540,4.1610,1406.39,move_early
35.188243,16.4170,0.5480,2.5350,1406.82,move_early
35.223158,34.9150,0.5590,3.7860,1407.48,move_early
35.255886,32.7280,0.5630,2.5480,1408.21,move_early
35.277113,21.2270,0.5810,2.5330,1409.52,move_early
35.288355,11.2420,0.5220,2.5320,1410.37,move_early
35.331216,42.8610,0.6370,5.5860,1411.03,move_early
35.344812,13.5960,0.5630,2.5630,1412.55,move_early
35.364798,19.9860,0.7360,2.5360,1413.33,move_early
35.381011,16.2130,0.5930,3.7880,1414.00,move_early
35.392393,11.3820,0.6140,2.5620,1414.67,move_early
35.406158,13.7650,2.2740,3.2530,1415.50,move_early
35.416044,9.8860,0.9220,2.5650,1416.20,move_early
35.452561,36.5170,0.5800,2.5720,1416.58,move_early
35.467876,15.3150,0.5190,3.9870,1417.39,move_early
35.477505,9.6290,0.6550,2.5620,1418.17,move_early
35.495155,17.6500,0.5360,2.5810,1418.93,move_early
35.513137,17.9820,0.4960,2.5490,1419.69,move_early
35.522465,9.3280,0.5390,2.5480,1420.44,move_early
35.531221,8.7560,0.5400,4.0510,1420.84,move_early
35.541384,10.1630,0.5090,2.5400,1421.19,move_early
35.558283,16.8990,0.5090,2.5800,1421.60,move_early
35.568560,10.2770,0.5470,2.5540,1422.26,move_early
35.577838,9.2780,0.5040,2.5800,1422.69,move_early
35.599329,21.4910,0.5350,2.5630,1423.06,move_early
35.615531,16.2020,0.5710,2.5300,1423.60,move_early
35.648670,33.1390,1.0000,2.5730,1424.13,move_early
35.664630,15.9600,0.7240,3.7920,1425.26,move_early
35.681368,16.7380,1.0500,2.5790,1425.88,move_early
35.693852,12.4840,0.7570,2.5470,1426.54,move_early
35.704488,10.6360,0.6240,2.5340,1427.11,move_early
35.742146,37.6580,0.5310,2.5560,1427.70,move_early
35.763692,21.5460,0.5710,2.5620,1429.01,move_early
35.776338,12.6460,0.9050,3.5940,1429.86,move_early
35.787454,11.1160,0.7030,2.5330,1430.53,move_early
35.797278,9.8240,0.6360,2.5310,1431.19,move_early
35.809744,12.4660,0.7970,3.7180,1431.85,move_early
35.822436,12.6920,0.6330,3.7440,1432.34,move_early
35.833765,11.3290,0.5970,2.5490,1432.85,move_early
35.843979,10.2140,0.6150,2.5500,1433.31,move_early
35.856380,12.4010,0.5980,2.5380,1433.72,move_early
35.874259,17.8790,0.5540,2.5540,1434.21,move_early
35.887849,13.5900,0.6970,2.5330,1434.88,move_early
35.900504,12.6550,0.6890,2.5300,1435.49,move_early
